date,ward_id,chlorine_level,bacteria_count
2023-02-06,6,0.41,6
2023-02-07,6,0.77,4
2023-02-08,6,0.38,4
2023-02-09,6,0.75,7
2023-02-10,6,0.45,8
2023-02-11,6,0.58,7
2023-02-12,6,0.74,6
2023-02-13,6,0.18,4
2023-02-14,6,0.46,5
2023-02-15,6,0.72,13
2023-02-16,6,0.7,9
2023-02-17,6,0.65,6
2023-02-18,6,0.19,7
2023-02-19,6,0.74,0
2023-02-20,6,0.55,4
2023-02-21,6,0.44,9
2023-02-22,6,0.56,5
2023-02-23,6,0.36,7
2023-02-24,6,0.45,5
2023-02-25,6,0.38,9
2023-02-26,6,0.43,7
2023-02-27,6,0.14,11
2023-02-28,6,0.86,4
2023-03-01,6,0.42,9
2023-03-02,6,0.21,10
2023-03-03,6,0.45,4
2023-03-04,6,0.66,2
2023-03-05,6,0.2,4
2023-03-06,6,0.44,5
2023-03-07,6,0.19,4
2023-03-08,6,0.32,10
2023-03-09,6,0.69,5
2023-03-10,6,0.28,6
2023-03-11,6,0.96,4
2023-03-12,6,0.33,2
2023-03-13,6,0.83,6
2023-03-14,6,0.32,2
2023-03-15,6,0.82,3
2023-03-16,6,0.47,2
2023-03-17,6,0.36,10
2023-03-18,6,0.5,4
2023-03-19,6,0.47,2
2023-03-20,6,0.3,5
2023-03-21,6,0.72,3
2023-03-22,6,0.54,9
2023-03-23,6,0.63,6
2023-03-24,6,0.82,9
2023-03-25,6,0.27,6
2023-03-26,6,0.29,2
2023-03-27,6,0.81,6
2023-03-28,6,0.79,4
2023-03-29,6,0.32,4
2023-03-30,6,0.43,3
2023-03-31,6,0.41,7
2023-04-01,6,0.65,3
2023-04-02,6,0.73,5
2023-04-03,6,0.65,4
2023-04-04,6,0.29,5
2023-04-05,6,0.4,7
2023-04-06,6,0.45,2
2023-04-07,6,0.82,11
2023-04-08,6,0.56,10
2023-04-09,6,0.67,4
2023-04-10,6,0.33,5
2023-04-11,6,0.52,6
2023-04-12,6,0.66,6
2023-04-13,6,0.48,11
2023-04-14,6,0.72,5
2023-04-15,6,0.65,9
2023-04-16,6,0.6,5
2023-04-17,6,0.98,7
2023-04-18,6,0.39,6
2023-04-19,6,0.51,5
2023-04-20,6,0.59,8
2023-04-21,6,0.68,7
2023-04-22,6,0.4,9
2023-04-23,6,0.53,6
2023-04-24,6,0.57,8
2023-04-25,6,0.57,9
2023-04-26,6,0.6,5
2023-04-27,6,0.63,3
2023-04-28,6,0.67,5
2023-04-29,6,0.53,1
2023-04-30,6,0.63,5
2023-05-01,6,0.75,4
2023-05-02,6,0.42,4
2023-05-03,6,0.59,14
2023-05-04,6,0.48,10
2023-05-05,6,0.35,7
2023-05-06,6,0.17,4
2023-05-07,6,0.37,6
2023-05-08,6,0.33,6
2023-05-09,6,0.95,2
2023-05-10,6,0.49,12
2023-05-11,6,0.56,6
2023-05-12,6,0.7,4
2023-05-13,6,0.27,4
2023-05-14,6,0.82,6
2023-05-15,6,0.57,8
2023-05-16,6,0.33,4
2023-05-17,6,0.36,4
2023-05-18,6,0.46,4
2023-05-19,6,0.26,6
2023-05-20,6,0.42,4
2023-05-21,6,0.59,3
2023-05-22,6,0.59,8
2023-05-23,6,0.48,4
2023-05-24,6,0.53,5
2023-05-25,6,0.23,5
2023-05-26,6,0.6,4
2023-05-27,6,0.27,4
2023-05-28,6,0.35,5
2023-05-29,6,0.59,6
2023-05-30,6,0.51,3
2023-05-31,6,0.27,3
2023-06-01,6,0.43,4
2023-06-02,6,0.39,4
2023-06-03,6,0.38,7
2023-06-04,6,0.45,23
2023-06-05,6,0.35,20
2023-06-06,6,0.33,29
2023-06-07,6,0.33,7
2023-06-08,6,0.43,32
2023-06-09,6,0.27,4
2023-06-10,6,0.31,10
2023-06-11,6,0.5,4
2023-06-12,6,0.13,22
2023-06-13,6,0.64,29
2023-06-14,6,0.74,21
2023-06-15,6,0.67,6
2023-06-16,6,0.24,22
2023-06-17,6,0.4,30
2023-06-18,6,0.65,5
2023-06-19,6,0.3,35
2023-06-20,6,0.36,11
2023-06-21,6,0.71,5
2023-06-22,6,0.69,5
2023-06-23,6,0.38,5
2023-06-24,6,0.32,1
2023-06-25,6,0.4,7
2023-06-26,6,0.31,32
2023-06-27,6,0.19,4
2023-06-28,6,0.06,32
2023-06-29,6,0.39,20
2023-06-30,6,0.6,25
2023-07-01,6,0.31,31
2023-07-02,6,0.42,6
2023-07-03,6,0.3,28
2023-07-04,6,0.72,6
2023-07-05,6,0.74,5
2023-07-06,6,0.77,34
2023-07-07,6,0.65,4
2023-07-08,6,0.55,7
2023-07-09,6,0.49,24
2023-07-10,6,0.45,5
2023-07-11,6,0.35,9
2023-07-12,6,0.35,32
2023-07-13,6,0.0,18
2023-07-14,6,0.4,29
2023-07-15,6,0.6,4
2023-07-16,6,0.28,31
2023-07-17,6,0.37,22
2023-07-18,6,0.43,20
2023-07-19,6,0.59,7
2023-07-20,6,0.15,4
2023-07-21,6,0.24,7
2023-07-22,6,0.7,6
2023-07-23,6,0.82,7
2023-07-24,6,0.56,14
2023-07-25,6,0.0,23
2023-07-26,6,0.66,2
2023-07-27,6,0.95,3
2023-07-28,6,0.31,4
2023-07-29,6,0.44,8
2023-07-30,6,0.48,6
2023-07-31,6,0.53,19
2023-08-01,6,0.44,21
2023-08-02,6,0.66,5
2023-08-03,6,0.74,7
2023-08-04,6,0.42,11
2023-08-05,6,0.39,22
2023-08-06,6,0.22,22
2023-08-07,6,0.36,5
2023-08-08,6,0.25,33
2023-08-09,6,0.25,20
2023-08-10,6,0.33,25
2023-08-11,6,0.62,1
2023-08-12,6,0.42,19
2023-08-13,6,0.5,4
2023-08-14,6,0.4,21
2023-08-15,6,0.39,18
2023-08-16,6,0.07,24
2023-08-17,6,0.53,5
2023-08-18,6,0.65,2
2023-08-19,6,0.41,22
2023-08-20,6,0.78,9
2023-08-21,6,0.47,9
2023-08-22,6,0.74,6
2023-08-23,6,0.48,5
2023-08-24,6,0.5,2
2023-08-25,6,0.35,5
2023-08-26,6,0.49,3
2023-08-27,6,0.38,4
2023-08-28,6,0.25,5
2023-08-29,6,0.37,25
2023-08-30,6,0.39,31
2023-08-31,6,0.64,6
2023-09-01,6,0.48,34
2023-09-02,6,0.75,4
2023-09-03,6,0.52,20
2023-09-04,6,0.91,8
2023-09-05,6,0.62,27
2023-09-06,6,0.42,21
2023-09-07,6,0.45,37
2023-09-08,6,0.43,5
2023-09-09,6,0.57,20
2023-09-10,6,0.57,30
2023-09-11,6,0.22,20
2023-09-12,6,0.54,7
2023-09-13,6,0.41,31
2023-09-14,6,0.83,19
2023-09-15,6,0.49,5
2023-09-16,6,0.72,5
2023-09-17,6,0.76,32
2023-09-18,6,0.54,3
2023-09-19,6,0.62,1
2023-09-20,6,0.61,4
2023-09-21,6,0.35,22
2023-09-22,6,0.59,6
2023-09-23,6,0.27,16
2023-09-24,6,0.46,26
2023-09-25,6,0.43,2
2023-09-26,6,0.53,3
2023-09-27,6,0.48,7
2023-09-28,6,0.51,3
2023-09-29,6,0.89,5
2023-09-30,6,0.65,22
2023-10-01,6,0.32,3
2023-10-02,6,0.38,5
2023-10-03,6,0.5,3
2023-10-04,6,0.84,5
2023-10-05,6,0.29,6
2023-10-06,6,0.25,7
2023-10-07,6,0.46,11
2023-10-08,6,0.33,7
2023-10-09,6,0.32,5
2023-10-10,6,0.42,6
2023-10-11,6,0.21,2
2023-10-12,6,0.61,2
2023-10-13,6,0.31,5
2023-10-14,6,0.49,6
2023-10-15,6,0.41,6
2023-10-16,6,0.4,4
2023-10-17,6,0.64,3
2023-10-18,6,0.63,5
2023-10-19,6,0.83,2
2023-10-20,6,0.3,7
2023-10-21,6,0.62,4
2023-10-22,6,0.25,6
2023-10-23,6,0.32,4
2023-10-24,6,0.39,9
2023-10-25,6,0.15,3
2023-10-26,6,0.61,7
2023-10-27,6,0.41,8
2023-10-28,6,0.7,6
2023-10-29,6,0.01,7
2023-10-30,6,0.41,6
2023-10-31,6,0.46,7
2023-11-01,6,0.5,3
2023-11-02,6,0.88,11
2023-11-03,6,0.75,6
2023-11-04,6,0.42,4
2023-11-05,6,0.34,5
2023-11-06,6,0.81,6
2023-11-07,6,0.33,8
2023-11-08,6,0.56,6
2023-11-09,6,0.66,6
2023-11-10,6,0.45,6
2023-11-11,6,0.57,11
2023-11-12,6,0.32,5
2023-11-13,6,0.24,8
2023-11-14,6,0.54,5
2023-11-15,6,0.43,6
2023-11-16,6,0.32,8
2023-11-17,6,0.6,3
2023-11-18,6,0.36,3
2023-11-19,6,0.48,3
2023-11-20,6,0.73,4
2023-11-21,6,0.42,4
2023-11-22,6,0.57,6
2023-11-23,6,0.49,5
2023-11-24,6,0.37,5
2023-11-25,6,0.77,3
2023-11-26,6,0.66,1
2023-11-27,6,0.5,9
2023-11-28,6,0.31,8
2023-11-29,6,0.51,8
2023-11-30,6,0.23,1
2023-12-01,6,0.37,2
2023-12-02,6,0.51,7
2023-12-03,6,0.5,3
2023-12-04,6,0.41,8
2023-12-05,6,0.16,3
2023-12-06,6,0.42,7
2023-12-07,6,0.83,4
2023-12-08,6,0.32,7
2023-12-09,6,0.62,2
2023-12-10,6,0.72,2
2023-12-11,6,0.59,9
2023-12-12,6,0.76,3
2023-12-13,6,0.73,4
2023-12-14,6,0.67,8
2023-12-15,6,0.79,4
2023-12-16,6,0.69,6
2023-12-17,6,0.27,5
2023-12-18,6,0.44,6
2023-12-19,6,0.54,6
2023-12-20,6,0.52,7
2023-12-21,6,0.5,5
2023-12-22,6,0.19,8
2023-12-23,6,0.61,3
2023-12-24,6,0.62,6
2023-12-25,6,0.56,5
2023-12-26,6,0.47,5
2023-12-27,6,0.64,10
2023-12-28,6,0.15,8
2023-12-29,6,0.39,8
2023-12-30,6,0.36,7
2023-12-31,6,0.44,4
2023-01-01,7,0.55,11
2023-01-02,7,0.37,20
2023-01-03,7,0.87,10
2023-01-04,7,0.6,9
2023-01-05,7,0.89,14
2023-01-06,7,0.36,10
2023-01-07,7,0.37,8
2023-01-08,7,0.02,16
2023-01-09,7,0.66,14
2023-01-10,7,0.42,10
2023-01-11,7,0.64,20
2023-01-12,7,0.32,11
2023-01-13,7,0.41,15
2023-01-14,7,0.26,7
2023-01-15,7,0.46,17
2023-01-16,7,0.69,14
2023-01-17,7,0.56,10
2023-01-18,7,0.67,15
2023-01-19,7,0.51,12
2023-01-20,7,0.48,9
2023-01-21,7,0.46,12
2023-01-22,7,0.57,14
2023-01-23,7,0.45,9
2023-01-24,7,0.8,16
2023-01-25,7,0.57,9
2023-01-26,7,0.3,13
2023-01-27,7,0.47,12
2023-01-28,7,0.28,12
2023-01-29,7,0.65,14
2023-01-30,7,0.44,14
2023-01-31,7,0.23,11
2023-02-01,7,0.42,16
2023-02-02,7,0.81,15
2023-02-03,7,0.76,15
2023-02-04,7,0.61,17
2023-02-05,7,0.0,16
2023-02-06,7,0.75,22
2023-02-07,7,0.54,10
2023-02-08,7,0.29,13
2023-02-09,7,0.51,13
2023-02-10,7,0.61,12
2023-02-11,7,0.44,9
2023-02-12,7,0.54,16
2023-02-13,7,0.84,14
2023-02-14,7,0.88,19
2023-02-15,7,0.15,12
2023-02-16,7,0.62,12
2023-02-17,7,0.24,17
2023-02-18,7,0.42,10
2023-02-19,7,0.03,8
2023-02-20,7,0.48,11
2023-02-21,7,0.59,10
2023-02-22,7,0.38,10
2023-02-23,7,0.69,19
2023-02-24,7,0.51,15
2023-02-25,7,0.49,15
2023-02-26,7,0.61,16
2023-02-27,7,0.79,10
2023-02-28,7,0.61,18
2023-03-01,7,0.47,11
2023-03-02,7,0.6,13
2023-03-03,7,0.62,11
2023-03-04,7,0.44,16
2023-03-05,7,0.15,8
2023-03-06,7,0.42,15
2023-03-07,7,0.37,11
2023-03-08,7,0.6,9
2023-03-09,7,0.59,20
2023-03-10,7,0.01,16
2023-03-11,7,0.74,17
2023-03-12,7,0.39,14
2023-03-13,7,0.47,7
2023-03-14,7,0.43,10
2023-03-15,7,0.7,17
2023-03-16,7,0.6,14
2023-03-17,7,0.46,19
2023-03-18,7,0.79,11
2023-03-19,7,0.43,21
2023-03-20,7,0.57,13
2023-03-21,7,0.63,16
2023-03-22,7,0.53,16
2023-03-23,7,0.73,15
2023-03-24,7,0.52,10
2023-03-25,7,0.48,11
2023-03-26,7,0.28,17
2023-03-27,7,0.69,10
2023-03-28,7,0.85,14
2023-03-29,7,0.54,11
2023-03-30,7,0.67,11
2023-03-31,7,0.57,17
2023-04-01,7,0.52,14
2023-04-02,7,0.58,17
2023-04-03,7,0.67,12
2023-04-04,7,0.36,15
2023-04-05,7,0.76,13
2023-04-06,7,0.64,13
2023-04-07,7,0.54,12
2023-04-08,7,0.89,10
2023-04-09,7,0.58,16
2023-04-10,7,0.35,9
2023-04-11,7,0.6,12
2023-04-12,7,0.45,14
2023-04-13,7,0.62,17
2023-04-14,7,0.3,18
2023-04-15,7,0.56,16
2023-04-16,7,0.63,14
2023-04-17,7,0.78,7
2023-04-18,7,0.41,13
2023-04-19,7,0.4,11
2023-04-20,7,0.69,21
2023-04-21,7,0.51,10
2023-04-22,7,0.56,22
2023-04-23,7,0.35,14
2023-04-24,7,0.18,8
2023-04-25,7,0.8,14
2023-04-26,7,0.63,16
2023-04-27,7,0.54,16
2023-04-28,7,0.41,14
2023-04-29,7,0.42,10
2023-04-30,7,0.76,22
2023-05-01,7,0.41,9
2023-05-02,7,0.55,13
2023-05-03,7,0.33,17
2023-05-04,7,0.44,8
2023-05-05,7,0.7,13
2023-05-06,7,0.76,10
2023-05-07,7,1.01,19
2023-05-08,7,0.37,12
2023-05-09,7,0.39,25
2023-05-10,7,0.0,7
2023-05-11,7,0.43,20
2023-05-12,7,0.65,16
2023-05-13,7,0.35,20
2023-05-14,7,0.47,14
2023-05-15,7,0.45,12
2023-05-16,7,0.38,14
2023-05-17,7,0.3,12
2023-05-18,7,0.44,17
2023-05-19,7,0.58,18
2023-05-20,7,0.36,11
2023-05-21,7,0.39,7
2023-05-22,7,0.36,14
2023-05-23,7,0.5,11
2023-05-24,7,0.58,15
2023-05-25,7,0.52,12
2023-05-26,7,0.54,21
2023-05-27,7,0.3,14
2023-05-28,7,0.46,7
2023-05-29,7,0.5,7
2023-05-30,7,0.88,16
2023-05-31,7,0.35,12
2023-06-01,7,0.85,12
2023-06-02,7,0.37,12
2023-06-03,7,0.6,11
2023-06-04,7,0.29,35
2023-06-05,7,0.43,35
2023-06-06,7,0.58,27
2023-06-07,7,0.18,8
2023-06-08,7,0.58,38
2023-06-09,7,0.5,12
2023-06-10,7,0.67,12
2023-06-11,7,0.39,14
2023-06-12,7,0.41,33
2023-06-13,7,0.32,36
2023-06-14,7,0.34,33
2023-06-15,7,0.7,7
2023-06-16,7,0.46,28
2023-06-17,7,0.61,38
2023-06-18,7,0.71,16
2023-06-19,7,0.22,31
2023-06-20,7,0.62,13
2023-06-21,7,0.94,17
2023-06-22,7,0.14,8
2023-06-23,7,0.49,19
2023-06-24,7,0.69,21
2023-06-25,7,0.6,11
2023-06-26,7,0.41,30
2023-06-27,7,0.55,12
2023-06-28,7,0.77,36
2023-06-29,7,0.1,28
2023-06-30,7,0.33,33
2023-07-01,7,0.53,37
2023-07-02,7,0.64,17
2023-07-03,7,0.43,27
2023-07-04,7,0.64,10
2023-07-05,7,0.39,13
2023-07-06,7,0.29,33
2023-07-07,7,0.74,16
2023-07-08,7,0.67,16
2023-07-09,7,0.5,51
2023-07-10,7,0.48,15
2023-07-11,7,0.45,11
2023-07-12,7,0.66,48
2023-07-13,7,0.41,27
2023-07-14,7,0.1,33
2023-07-15,7,0.51,15
2023-07-16,7,0.96,31
2023-07-17,7,0.16,33
2023-07-18,7,0.55,36
2023-07-19,7,0.32,19
2023-07-20,7,0.52,15
2023-07-21,7,0.63,17
2023-07-22,7,0.62,13
2023-07-23,7,0.57,11
2023-07-24,7,0.55,40
2023-07-25,7,0.53,23
2023-07-26,7,0.48,11
2023-07-27,7,0.37,13
2023-07-28,7,0.34,19
2023-07-29,7,0.46,12
2023-07-30,7,0.52,16
2023-07-31,7,0.71,34
2023-08-01,7,0.36,32
2023-08-02,7,0.68,15
2023-08-03,7,0.53,16
2023-08-04,7,0.32,40
2023-08-05,7,0.39,44
2023-08-06,7,0.57,42
2023-08-07,7,0.53,8
2023-08-08,7,0.4,29
2023-08-09,7,0.27,53
2023-08-10,7,0.35,30
2023-08-11,7,0.58,12
2023-08-12,7,0.39,25
2023-08-13,7,0.77,15
2023-08-14,7,0.4,31
2023-08-15,7,0.63,23
2023-08-16,7,0.39,37
2023-08-17,7,0.82,11
2023-08-18,7,0.55,16
2023-08-19,7,0.28,48
2023-08-20,7,0.61,7
2023-08-21,7,0.42,6
2023-08-22,7,0.39,16
2023-08-23,7,0.89,14
2023-08-24,7,0.58,17
2023-08-25,7,0.53,13
2023-08-26,7,0.4,14
2023-08-27,7,0.16,10
2023-08-28,7,0.43,20
2023-08-29,7,0.59,37
2023-08-30,7,0.7,35
2023-08-31,7,0.38,22
2023-09-01,7,0.29,43
2023-09-02,7,0.41,12
2023-09-03,7,0.47,27
2023-09-04,7,0.62,14
2023-09-05,7,0.63,34
2023-09-06,7,0.31,34
2023-09-07,7,0.42,36
2023-09-08,7,0.0,12
2023-09-09,7,0.24,29
2023-09-10,7,0.36,35
2023-09-11,7,0.39,32
2023-09-12,7,0.49,20
2023-09-13,7,0.43,26
2023-09-14,7,0.48,35
2023-09-15,7,0.8,10
2023-09-16,7,0.79,9
2023-09-17,7,0.62,45
2023-09-18,7,0.54,11
2023-09-19,7,0.67,16
2023-09-20,7,0.17,8
2023-09-21,7,0.56,42
2023-09-22,7,0.46,5
2023-09-23,7,0.43,37
2023-09-24,7,0.45,41
2023-09-25,7,0.71,11
2023-09-26,7,0.31,20
2023-09-27,7,0.35,16
2023-09-28,7,0.39,15
2023-09-29,7,0.3,17
2023-09-30,7,0.73,31
2023-10-01,7,0.4,18
2023-10-02,7,0.89,19
2023-10-03,7,0.63,21
2023-10-04,7,0.47,20
2023-10-05,7,0.58,20
2023-10-06,7,0.57,17
2023-10-07,7,0.77,13
2023-10-08,7,0.79,13
2023-10-09,7,0.8,14
2023-10-10,7,0.12,10
2023-10-11,7,0.41,14
2023-10-12,7,0.11,14
2023-10-13,7,0.19,21
2023-10-14,7,0.65,14
2023-10-15,7,0.42,14
2023-10-16,7,0.9,17
2023-10-17,7,0.34,11
2023-10-18,7,0.49,18
2023-10-19,7,0.83,19
2023-10-20,7,0.26,13
2023-10-21,7,0.0,16
2023-10-22,7,0.58,8
2023-10-23,7,0.77,19
2023-10-24,7,0.79,14
2023-10-25,7,0.31,15
2023-10-26,7,0.64,13
2023-10-27,7,0.58,7
2023-10-28,7,0.4,11
2023-10-29,7,0.63,10
2023-10-30,7,0.32,11
2023-10-31,7,0.47,14
2023-11-01,7,0.53,9
2023-11-02,7,0.56,9
2023-11-03,7,0.53,19
2023-11-04,7,0.61,14
2023-11-05,7,0.44,18
2023-11-06,7,0.33,15
2023-11-07,7,0.12,9
2023-11-08,7,0.48,16
2023-11-09,7,0.71,13
2023-11-10,7,0.48,15
2023-11-11,7,0.37,16
2023-11-12,7,0.77,14
2023-11-13,7,0.21,10
2023-11-14,7,0.4,9
2023-11-15,7,0.9,10
2023-11-16,7,0.31,13
2023-11-17,7,0.67,11
2023-11-18,7,0.43,13
2023-11-19,7,0.67,12
2023-11-20,7,0.12,7
2023-11-21,7,0.75,21
2023-11-22,7,0.7,21
2023-11-23,7,0.6,16
2023-11-24,7,0.61,9
2023-11-25,7,0.55,10
2023-11-26,7,0.62,13
2023-11-27,7,0.54,9
2023-11-28,7,0.44,12
2023-11-29,7,0.47,8
2023-11-30,7,0.27,12
2023-12-01,7,0.32,8
2023-12-02,7,0.23,12
2023-12-03,7,0.26,16
2023-12-04,7,0.4,13
2023-12-05,7,0.47,19
2023-12-06,7,0.34,12
2023-12-07,7,0.59,20
2023-12-08,7,0.67,14
2023-12-09,7,0.49,13
2023-12-10,7,0.56,8
2023-12-11,7,0.1,15
2023-12-12,7,0.7,16
2023-12-13,7,0.36,9
2023-12-14,7,0.62,10
2023-12-15,7,0.63,12
2023-12-16,7,0.74,18
2023-12-17,7,0.71,14
2023-12-18,7,0.46,15
2023-12-19,7,0.68,9
2023-12-20,7,0.64,10
2023-12-21,7,0.3,11
2023-12-22,7,0.4,13
2023-12-23,7,0.13,9
2023-12-24,7,0.22,9
2023-12-25,7,0.73,25
2023-12-26,7,0.26,17
2023-12-27,7,0.17,15
2023-12-28,7,0.55,21
2023-12-29,7,0.3,13
2023-12-30,7,0.67,11
2023-12-31,7,0.37,9
2023-01-01,8,0.91,20
2023-01-02,8,0.41,12
2023-01-03,8,0.58,11
2023-01-04,8,0.78,18
2023-01-05,8,0.74,12
2023-01-06,8,0.54,17
2023-01-07,8,0.4,18
2023-01-08,8,0.51,15
2023-01-09,8,0.58,13
2023-01-10,8,0.47,12
2023-01-11,8,0.32,14
2023-01-12,8,0.65,13
2023-01-13,8,0.39,25
2023-01-14,8,0.23,14
2023-01-15,8,0.54,19
2023-01-16,8,0.65,13
2023-01-17,8,0.61,15
2023-01-18,8,0.41,11
2023-01-19,8,0.57,14
2023-01-20,8,0.49,24
2023-01-21,8,0.49,20
2023-01-22,8,0.32,14
2023-01-23,8,0.24,19
2023-01-24,8,0.75,11
2023-01-25,8,0.55,20
2023-01-26,8,0.76,12
2023-01-27,8,0.78,15
2023-01-28,8,0.77,20
2023-01-29,8,0.39,21
2023-01-30,8,0.68,16
2023-01-31,8,0.49,12
2023-02-01,8,0.15,8
2023-02-02,8,0.67,16
2023-02-03,8,0.22,18
2023-02-04,8,0.95,9
2023-02-05,8,0.78,16
2023-02-06,8,0.47,18
2023-02-07,8,0.69,18
2023-02-08,8,0.52,26
2023-02-09,8,0.82,16
2023-02-10,8,0.13,12
2023-02-11,8,0.4,12
2023-02-12,8,0.59,20
2023-02-13,8,0.58,21
2023-02-14,8,0.27,16
2023-02-15,8,0.28,14
2023-02-16,8,0.96,23
2023-02-17,8,0.21,24
2023-02-18,8,0.43,24
2023-02-19,8,0.23,20
2023-02-20,8,0.55,17
2023-02-21,8,0.14,13
2023-02-22,8,0.33,9
2023-02-23,8,0.52,13
2023-02-24,8,0.53,17
2023-02-25,8,0.61,16
2023-02-26,8,0.25,16
2023-02-27,8,0.41,10
2023-02-28,8,0.66,18
2023-03-01,8,0.43,11
2023-03-02,8,0.58,16
2023-03-03,8,0.57,13
2023-03-04,8,0.33,14
2023-03-05,8,0.52,19
2023-03-06,8,0.41,11
2023-03-07,8,0.43,16
2023-03-08,8,0.43,18
2023-03-09,8,0.39,24
2023-03-10,8,0.88,11
2023-03-11,8,0.44,14
2023-03-12,8,0.18,12
2023-03-13,8,0.49,18
2023-03-14,8,0.28,13
2023-03-15,8,0.53,21
2023-03-16,8,0.2,18
2023-03-17,8,0.0,11
2023-03-18,8,0.32,13
2023-03-19,8,0.28,18
2023-03-20,8,0.4,24
2023-03-21,8,0.54,15
2023-03-22,8,0.63,18
2023-03-23,8,0.58,19
2023-03-24,8,0.22,12
2023-03-25,8,0.38,19
2023-03-26,8,0.69,14
2023-03-27,8,0.89,14
2023-03-28,8,0.35,14
2023-03-29,8,0.52,13
2023-03-30,8,0.98,18
2023-03-31,8,0.66,14
2023-04-01,8,0.45,13
2023-04-02,8,0.49,19
2023-04-03,8,0.35,17
2023-04-04,8,0.46,20
2023-04-05,8,0.51,14
2023-04-06,8,0.33,17
2023-04-07,8,0.75,15
2023-04-08,8,0.67,18
2023-04-09,8,0.39,18
2023-04-10,8,0.48,17
2023-04-11,8,0.4,17
2023-04-12,8,0.54,17
2023-04-13,8,0.8,10
2023-04-14,8,0.76,17
2023-04-15,8,0.85,6
2023-04-16,8,0.33,17
2023-04-17,8,0.03,15
2023-04-18,8,0.07,19
2023-04-19,8,0.62,14
2023-04-20,8,0.86,15
2023-04-21,8,0.62,18
2023-04-22,8,0.5,12
2023-04-23,8,0.38,10
2023-04-24,8,0.52,14
2023-04-25,8,0.25,19
2023-04-26,8,0.73,17
2023-04-27,8,0.84,14
2023-04-28,8,0.65,14
2023-04-29,8,0.0,15
2023-04-30,8,0.51,15
2023-05-01,8,0.59,14
2023-05-02,8,0.73,18
2023-05-03,8,0.44,15
2023-05-04,8,0.42,12
2023-05-05,8,0.05,21
2023-05-06,8,0.93,19
2023-05-07,8,0.4,19
2023-05-08,8,0.86,17
2023-05-09,8,0.74,13
2023-05-10,8,0.5,12
2023-05-11,8,0.74,21
2023-05-12,8,0.3,16
2023-05-13,8,0.64,12
2023-05-14,8,0.68,18
2023-05-15,8,0.7,15
2023-05-16,8,0.47,11
2023-05-17,8,0.46,18
2023-05-18,8,0.57,18
2023-05-19,8,0.32,22
2023-05-20,8,0.76,13
2023-05-21,8,0.7,19
2023-05-22,8,0.56,25
2023-05-23,8,0.32,18
2023-05-24,8,0.79,13
2023-05-25,8,0.47,18
2023-05-26,8,0.27,24
2023-05-27,8,0.43,19
2023-05-28,8,0.31,20
2023-05-29,8,0.61,18
2023-05-30,8,0.49,20
2023-05-31,8,0.47,12
2023-06-01,8,0.42,13
2023-06-02,8,0.59,20
2023-06-03,8,0.38,12
2023-06-04,8,0.01,44
2023-06-05,8,0.37,38
2023-06-06,8,0.27,41
2023-06-07,8,0.53,13
2023-06-08,8,0.23,39
2023-06-09,8,0.44,11
2023-06-10,8,0.45,10
2023-06-11,8,0.41,18
2023-06-12,8,0.32,30
2023-06-13,8,0.3,54
2023-06-14,8,0.54,38
2023-06-15,8,0.5,16
2023-06-16,8,0.42,38
2023-06-17,8,0.58,22
2023-06-18,8,0.13,14
2023-06-19,8,0.35,35
2023-06-20,8,0.86,18
2023-06-21,8,0.42,17
2023-06-22,8,0.3,17
2023-06-23,8,0.49,21
2023-06-24,8,0.39,20
2023-06-25,8,0.47,18
2023-06-26,8,0.86,34
2023-06-27,8,0.69,17
2023-06-28,8,0.31,39
2023-06-29,8,0.0,30
2023-06-30,8,0.4,34
2023-07-01,8,0.45,31
2023-07-02,8,0.38,12
2023-07-03,8,0.23,26
2023-07-04,8,0.46,10
2023-07-05,8,0.62,18
2023-07-06,8,0.17,42
2023-07-07,8,0.64,17
2023-07-08,8,0.57,13
2023-07-09,8,0.37,39
2023-07-10,8,0.7,14
2023-07-11,8,0.73,18
2023-07-12,8,0.3,33
2023-07-13,8,0.48,36
2023-07-14,8,0.11,36
2023-07-15,8,0.46,22
2023-07-16,8,0.58,45
2023-07-17,8,0.52,39
2023-07-18,8,0.6,38
2023-07-19,8,0.37,15
2023-07-20,8,0.84,10
2023-07-21,8,0.27,20
2023-07-22,8,0.27,11
2023-07-23,8,0.53,18
2023-07-24,8,0.2,40
2023-07-25,8,0.35,27
2023-07-26,8,0.65,18
2023-07-27,8,0.45,16
2023-07-28,8,0.51,21
2023-07-29,8,0.51,9
2023-07-30,8,0.42,17
2023-07-31,8,0.69,39
2023-08-01,8,0.34,43
2023-08-02,8,0.29,19
2023-08-03,8,0.33,18
2023-08-04,8,0.6,51
2023-08-05,8,0.23,26
2023-08-06,8,0.54,38
2023-08-07,8,0.6,14
2023-08-08,8,0.67,32
2023-08-09,8,0.5,36
2023-08-10,8,0.45,44
2023-08-11,8,0.52,15
2023-08-12,8,0.11,28
2023-08-13,8,0.56,15
2023-08-14,8,0.02,32
2023-08-15,8,0.37,30
2023-08-16,8,0.28,24
2023-08-17,8,0.31,12
2023-08-18,8,0.55,12
2023-08-19,8,0.09,47
2023-08-20,8,0.39,26
2023-08-21,8,0.53,13
2023-08-22,8,0.38,14
2023-08-23,8,0.43,18
2023-08-24,8,0.83,14
2023-08-25,8,0.76,16
